report_month,program,closure_category,closures,percent_of_program_closures,source_file
2024-02-01,HCS,Declined,47,0.2554347826086956,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Denied,20,0.10869565217391304,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Enrolled,103,0.5597826086956522,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,No Response,0,,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Not Categorized,6,0.03260869565217391,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Other,0,,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Totals,184,1.0,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Unable to Locate,4,0.021739130434782608,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Withdrawn,0,,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Deceased,22,0.022022,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Declined,121,0.1211211,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Denied,152,0.1521522,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Enrolled,195,0.1951952,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,No Response,443,0.4434434,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Not Categorized,0,,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Other,2,0.002002,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Totals,999,1.0,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Unable to Locate,0,,interest-list-data-feb-2024.xlsx
2024-02-01,MDCP,Withdrawn,64,0.0640641,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Deceased,325,0.0461976,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Declined,580,0.0824449,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Denied,1053,0.1496802,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Enrolled,500,0.0710732,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,No Response,2806,0.3988628,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Not Categorized,0,,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Other,137,0.0194741,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Totals,7035,1.0,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Unable to Locate,45,0.0063966,interest-list-data-feb-2024.xlsx
2024-02-01,STAR_PLUS_HCBS,Withdrawn,1589,0.2258706,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Deceased,8,0.03076923076923077,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Declined,127,0.4884615384615385,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Denied,22,0.08461538461538462,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Enrolled,53,0.20384615384615384,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,No Response,16,0.06153846153846154,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Not Categorized,13,0.05,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Other,0,,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Totals,260,1.0000000000000002,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Unable to Locate,21,0.08076923076923077,interest-list-data-feb-2024.xlsx
2024-02-01,TXHML,Withdrawn,0,,interest-list-data-feb-2024.xlsx
2024-03-01,CLASS,Deceased,7,0.0229508,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Declined,58,0.1901639,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Denied,11,0.0360656,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Enrolled,54,0.1770492,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,No Response,162,0.5311475,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Not Categorized,0,,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Other,1,0.0032787,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Totals,305,1.0,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Unable to Locate,0,,interest-list-data-march-2024.xlsx
2024-03-01,CLASS,Withdrawn,12,0.0393443,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Deceased,2,0.0769231,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Declined,9,0.3461538,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Denied,0,,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Enrolled,1,0.0384615,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,No Response,9,0.3461538,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Not Categorized,0,,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Other,0,,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Totals,26,1.0,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Unable to Locate,0,,interest-list-data-march-2024.xlsx
2024-03-01,DBMD,Withdrawn,5,0.1923077,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Deceased,9,0.033210332103321034,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Declined,82,0.3025830258302583,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Denied,24,0.08856088560885608,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Enrolled,128,0.47232472324723246,interest-list-data-march-2024.xlsx
2024-03-01,HCS,No Response,0,,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Not Categorized,9,0.033210332103321034,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Other,0,,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Totals,271,1.0,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Unable to Locate,19,0.07011070110701106,interest-list-data-march-2024.xlsx
2024-03-01,HCS,Withdrawn,0,,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Deceased,26,0.0213115,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Declined,184,0.1508197,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Denied,243,0.1991803,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Enrolled,63,0.0516393,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,No Response,598,0.4901639,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Not Categorized,0,,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Other,3,0.002459,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Totals,1220,1.0,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Unable to Locate,6,0.004918,interest-list-data-march-2024.xlsx
2024-03-01,MDCP,Withdrawn,97,0.0795082,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Deceased,390,0.0451755,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Declined,668,0.0773775,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Denied,1214,0.1406232,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Enrolled,642,0.0743658,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,No Response,3473,0.4022935,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Not Categorized,0,,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Other,202,0.0233986,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Totals,8633,1.0,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Unable to Locate,57,0.0066026,interest-list-data-march-2024.xlsx
2024-03-01,STAR_PLUS_HCBS,Withdrawn,1987,0.2301633,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Deceased,18,0.0400890868596882,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Declined,209,0.4654788418708241,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Denied,38,0.08463251670378619,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Enrolled,65,0.1447661469933185,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,No Response,30,0.066815144766147,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Not Categorized,22,0.04899777282850779,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Other,0,,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Totals,449,1.0,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Unable to Locate,67,0.1492204899777283,interest-list-data-march-2024.xlsx
2024-03-01,TXHML,Withdrawn,0,,interest-list-data-march-2024.xlsx
2024-04-01,CLASS,Deceased,7,0.0208955,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Declined,64,0.1910448,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Denied,13,0.038806,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Enrolled,60,0.1791045,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,No Response,172,0.5134328,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Not Categorized,0,,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Other,1,0.0029851,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Totals,335,1.0,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Unable to Locate,0,,interest-list-data-april-2024.xlsx
2024-04-01,CLASS,Withdrawn,18,0.0537313,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Deceased,2,0.0465116,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Declined,14,0.3255814,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Denied,0,,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Enrolled,1,0.0232558,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,No Response,20,0.4651163,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Not Categorized,0,,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Other,0,,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Totals,43,1.0,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Unable to Locate,0,,interest-list-data-april-2024.xlsx
2024-04-01,DBMD,Withdrawn,6,0.1395349,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Deceased,20,0.05115089514066496,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Declined,133,0.34015345268542196,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Denied,25,0.0639386189258312,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Enrolled,156,0.3989769820971867,interest-list-data-april-2024.xlsx
2024-04-01,HCS,No Response,0,,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Not Categorized,20,0.05115089514066497,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Other,0,,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Totals,391,0.9999999999999999,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Unable to Locate,37,0.09462915601023018,interest-list-data-april-2024.xlsx
2024-04-01,HCS,Withdrawn,0,,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Deceased,30,0.0175644,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Declined,267,0.1563232,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Denied,346,0.2025761,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Enrolled,87,0.0509368,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,No Response,800,0.4683841,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Not Categorized,0,,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Other,4,0.0023419,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Totals,1708,1.0,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Unable to Locate,31,0.0181499,interest-list-data-april-2024.xlsx
2024-04-01,MDCP,Withdrawn,143,0.0837237,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Deceased,538,0.0442434,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Declined,892,0.0733553,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Denied,1528,0.1256579,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Enrolled,915,0.0752467,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,No Response,5324,0.4378289,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Not Categorized,0,,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Other,275,0.0226151,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Totals,12160,1.0,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Unable to Locate,83,0.0068257,interest-list-data-april-2024.xlsx
2024-04-01,STAR_PLUS_HCBS,Withdrawn,2605,0.214227,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Deceased,33,0.045081967213114756,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Declined,342,0.4672131147540984,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Denied,49,0.06693989071038252,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Enrolled,67,0.09153005464480875,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,No Response,78,0.10655737704918032,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Not Categorized,43,0.0587431693989071,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Other,0,,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Totals,732,1.0,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Unable to Locate,120,0.16393442622950818,interest-list-data-april-2024.xlsx
2024-04-01,TXHML,Withdrawn,0,,interest-list-data-april-2024.xlsx
2024-05-01,CLASS,Deceased,9,0.0230769,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Declined,75,0.1923077,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Denied,17,0.0435897,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Enrolled,72,0.1846154,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,No Response,189,0.4846154,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Not Categorized,0,,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Other,1,0.0025641,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Totals,390,1.0,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Unable to Locate,0,,interest-list-data-may-2024.xlsx
2024-05-01,CLASS,Withdrawn,27,0.0692308,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Deceased,2,0.0333333,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Declined,15,0.25,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Denied,0,,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Enrolled,2,0.0333333,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,No Response,34,0.5666667,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Not Categorized,0,,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Other,0,,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Totals,60,1.0,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Unable to Locate,0,,interest-list-data-may-2024.xlsx
2024-05-01,DBMD,Withdrawn,7,0.1166667,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Deceased,26,0.04788213627992634,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Declined,187,0.3443830570902394,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Denied,27,0.049723756906077346,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Enrolled,202,0.3720073664825046,interest-list-data-may-2024.xlsx
2024-05-01,HCS,No Response,0,,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Not Categorized,29,0.053406998158379376,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Other,0,,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Totals,543,0.9999999999999999,interest-list-data-may-2024.xlsx
2024-05-01,HCS,Unable to Locate,71,0.13075506445672191,interest-list-data-may-2024.xlsx
